utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,27,0.453866,0.844340,0.503290,0.831900,686698,True,-0.177999
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,28,0.447170,0.845340,0.585148,0.808000,686698,True,-0.183231
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,29,0.438600,0.846140,0.510783,0.823200,686698,True,-0.176504
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,30,0.436873,0.847840,0.520151,0.823800,686698,True,-0.180062
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,31,0.431971,0.849800,0.531696,0.819200,686698,True,-0.181844
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,32,0.430721,0.849860,0.502996,0.826400,686698,True,-0.179224
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,33,0.422989,0.853180,0.505727,0.827100,686698,True,-0.181487
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,34,0.424510,0.851860,0.505127,0.829500,686698,True,-0.181080
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,35,0.416306,0.855960,0.555070,0.810600,686698,True,-0.186990
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,36,0.413470,0.855520,0.497083,0.831500,686698,True,-0.177971
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,37,0.415764,0.854280,0.507144,0.831800,686698,True,-0.182783
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,38,0.407175,0.857660,0.500821,0.830100,686698,True,-0.184102
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,39,0.403598,0.860220,0.498835,0.829600,686698,True,-0.184064
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,40,0.402013,0.859260,0.527277,0.823300,686698,True,-0.185885
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,41,0.406594,0.857000,0.464628,0.842100,686698,True,-0.179714
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,42,0.398816,0.861000,0.483313,0.836600,686698,True,-0.186421
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,43,0.399493,0.860660,0.484599,0.836200,686698,True,-0.185215
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,44,0.395017,0.861740,0.545823,0.822400,686698,True,-0.189404
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,45,0.392424,0.865100,0.492731,0.835300,686698,True,-0.183246
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,46,0.389304,0.863520,0.503584,0.835300,686698,True,-0.186677
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,47,0.387222,0.864740,0.483360,0.834900,686698,True,-0.186937
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,48,0.387329,0.864940,0.507366,0.834900,686698,True,-0.187295
20260404T032911Z,cgse_phase2_cifar_full_cgse_seed41,49,0.385910,0.866180,0.499677,0.832900,686698,True,-0.188135
