utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score
20260404T084555Z,baseline_sear_ch_teacher_mutate_seed42,38,0.401452,0.856520,0.481718,0.840500,686698,True,
20260404T084555Z,baseline_sear_ch_teacher_mutate_seed42,39,0.398863,0.857920,0.470877,0.844700,686698,True,
20260404T084555Z,baseline_sear_ch_teacher_mutate_seed42,40,0.392172,0.858500,0.469955,0.844700,686698,True,
20260404T084555Z,baseline_sear_ch_teacher_mutate_seed42,41,0.391510,0.859080,0.447143,0.851400,686698,True,
20260404T084555Z,baseline_sear_ch_teacher_mutate_seed42,42,0.389485,0.858220,0.486973,0.840600,686698,True,
20260404T084555Z,baseline_sear_ch_teacher_mutate_seed42,43,0.388277,0.858880,0.504123,0.836800,686698,True,
20260404T084555Z,baseline_sear_ch_teacher_mutate_seed42,44,0.386149,0.859840,0.466825,0.844900,686698,True,
20260404T084555Z,baseline_sear_ch_teacher_mutate_seed42,45,0.380925,0.862780,0.450049,0.853300,686698,True,
20260404T084555Z,baseline_sear_ch_teacher_mutate_seed42,46,0.378807,0.859760,0.466145,0.843500,686698,True,
20260404T084555Z,baseline_sear_ch_teacher_mutate_seed42,47,0.385311,0.860420,0.492158,0.839200,686698,True,
20260404T084555Z,baseline_sear_ch_teacher_mutate_seed42,48,0.376038,0.860860,0.454054,0.845500,686698,True,
20260404T084555Z,baseline_sear_ch_teacher_mutate_seed42,49,0.372586,0.861320,0.482365,0.842200,686698,True,
