utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score
20260404T093125Z,cgse_phase2_cifar_full_seed43,39,0.410942,0.856940,0.585545,0.808600,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,40,0.405700,0.859600,0.502404,0.829600,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,41,0.404428,0.858740,0.456453,0.844200,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,42,0.401973,0.860320,0.493405,0.832400,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,43,0.397138,0.863380,0.482303,0.836800,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,44,0.394517,0.861660,0.459246,0.842900,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,45,0.396145,0.861960,0.483174,0.837600,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,46,0.393857,0.864800,0.504864,0.830300,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,47,0.392427,0.861140,0.492935,0.833200,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,48,0.389054,0.863560,0.495667,0.831000,620810,False,
20260404T093125Z,cgse_phase2_cifar_full_seed43,49,0.386175,0.865540,0.475324,0.840000,620810,False,
