utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score,optimizer,lr,epoch_seconds,wall_seconds,train_steps,teacher_forwards
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,39,0.182501,0.936800,0.339407,0.889200,272474,False,-0.393264,sgd,0.00100000,56.940508,2274.822940,15640,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,40,0.147305,0.951060,0.288764,0.903000,272474,False,-0.406629,sgd,0.00100000,56.939722,2331.767614,16031,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,41,0.137910,0.955020,0.283178,0.905400,272474,False,-0.403020,sgd,0.00100000,57.051146,2388.824452,16422,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,42,0.132363,0.956860,0.282172,0.908400,272474,False,-0.405459,sgd,0.00100000,56.965481,2445.795781,16813,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,43,0.130171,0.956740,0.282359,0.905500,272474,False,-0.405129,sgd,0.00100000,57.073260,2502.876497,17204,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,44,0.128233,0.957820,0.282644,0.905400,272474,False,-0.408493,sgd,0.00100000,56.980104,2559.861927,17595,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,45,0.125320,0.959220,0.281411,0.906700,272474,False,-0.411480,sgd,0.00100000,57.010456,2616.878057,17986,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,46,0.123064,0.959940,0.280604,0.908500,272474,False,-0.414059,sgd,0.00100000,57.165532,2674.048428,18377,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,47,0.121802,0.960280,0.283814,0.907400,272474,False,-0.415136,sgd,0.00100000,57.657326,2731.710779,18768,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,48,0.123895,0.959300,0.284304,0.904800,272474,False,-0.416570,sgd,0.00100000,56.987417,2788.705198,19159,0
20260420T001404Z,tier2_student_resnet20_cifar10_cgse_multiop_seed42,49,0.117300,0.961220,0.285263,0.906200,272474,False,-0.420976,sgd,0.00100000,57.140453,2845.850551,19550,0
