utc_ts,experiment,epoch,train_loss,train_acc,val_loss,val_acc,num_parameters,mutation_applied_yet,critic_score
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,20,0.510857,0.821900,0.565989,0.810200,852682,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,21,0.499391,0.826420,0.600395,0.797600,852682,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,22,0.493728,0.826760,0.509147,0.826700,852682,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,23,0.484070,0.829180,0.539864,0.815500,852682,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,24,0.482437,0.832860,0.514039,0.824600,852682,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,25,0.479956,0.834360,0.531461,0.818400,852682,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,26,0.472085,0.834540,0.523903,0.820000,852682,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,27,0.466967,0.836740,0.514919,0.826100,852682,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,28,0.453436,0.842280,0.517888,0.824000,852682,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,29,0.456841,0.842140,0.529611,0.821100,852682,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,30,0.458247,0.839660,0.562135,0.811700,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,31,0.449381,0.843600,0.545144,0.815300,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,32,0.448836,0.842200,0.491291,0.836600,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,33,0.437303,0.847340,0.603246,0.801300,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,34,0.432906,0.849260,0.541705,0.820700,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,35,0.439756,0.845700,0.569106,0.814300,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,36,0.427463,0.850300,0.502835,0.832300,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,37,0.423922,0.852040,0.576705,0.813300,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,38,0.418282,0.855120,0.522390,0.825000,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,39,0.418902,0.853880,0.475102,0.844700,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,40,0.414507,0.856040,0.526583,0.828800,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,41,0.408602,0.858180,0.587506,0.807800,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,42,0.409930,0.855980,0.512836,0.830900,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,43,0.409816,0.855120,0.507953,0.829700,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,44,0.399366,0.862100,0.526881,0.830000,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,45,0.398454,0.861620,0.470181,0.845900,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,46,0.395493,0.861980,0.464121,0.844200,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,47,0.394588,0.861980,0.538085,0.823500,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,48,0.390779,0.863600,0.483915,0.832800,935914,True,
20260404T175826Z,cgse_evolution_tier1b_schedule_seed42,49,0.389920,0.863540,0.536630,0.821700,935914,True,
